20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,4.9638,4.2514,0.9263,5.156,6.9916,6.4405,8.0545,20,20,20,0.8275,20,2.8552,4.7216,2.2078,-10
20,3.7802,1.2753,2.8352,4.1018,20,3.4914,5.2306,20,20,20,20,20,20,20,1.9668,-1
20,3.7533,1.2501,2.8112,20,4.0805,3.4749,5.2167,20,20,20,20,20,20,20,1.9401,0.5
20,3.6974,1.1976,2.761,20,4.0358,20,3.4402,20,20,20,20,20,20,20,1.8853,1
20,3.6974,1.1976,2.761,20,4.0358,20,3.4402,20,20,20,20,20,20,20,1.8853,1
20,3.6048,20,1.1101,20,3.9595,20,3.3801,20,20,20,20,20,20,20,1.7965,1.5
20,3.5741,20,1.0813,20,3.9343,20,3.3605,5.117,20,20,20,20,20,20,1.7672,1.5
20,3.5113,20,1.0226,20,3.8829,20,3.3205,5.0818,20,20,20,20,20,20,1.7077,1.5
20,3.4797,20,0.9932,20,3.8571,20,3.3005,5.0642,20,20,20,20,20,1.6778,20,1.5
20,3.4489,20,0.9646,20,3.8319,20,3.2812,5.047,20,20,20,20,20,1.6488,20,1.5
20,3.3863,20,0.9071,2.4781,3.781,20,3.2423,5.0125,20,20,20,20,20,1.5901,20,1.5
20,3.3236,20,0.8501,2.4216,3.7302,20,3.204,4.9782,20,20,20,20,20,1.5319,20,2
20,3.2916,20,0.8213,2.3928,3.7044,20,3.1846,4.9609,20,20,20,20,20,1.5023,20,2
20,3.2307,20,20,0.7671,3.6552,20,3.148,4.9279,20,20,20,20,20,1.4466,20,2
20,3.2003,20,20,0.7404,3.6308,20,3.1299,20,20,20,20,20,20,1.4191,20,2
20,3.1408,20,20,0.6888,3.583,20,3.0948,20,20,20,20,20,20,1.3655,20,2.5
20,3.1107,20,20,0.6632,3.5589,20,3.0772,20,20,20,20,20,20,1.3386,20,2.5
20,3.0806,20,20,0.6379,3.5348,20,3.0597,20,20,20,20,20,1.3121,20,20,2.5
3.0205,20,20,20,2.1508,0.5885,20,3.025,20,20,20,20,20,1.2596,20,20,3.5
2.9602,20,20,20,2.0974,0.541,20,20,2.9908,20,20,20,20,1.208,20,20,4
2.9303,20,20,20,2.0708,0.5182,20,20,2.9737,20,20,20,20,1.1829,20,20,4.5
2.8997,20,20,20,2.0436,3.3899,0.4954,20,2.9562,20,20,20,20,1.1577,20,20,5
2.8393,20,20,20,1.99,3.3413,0.4529,20,2.9219,20,20,20,1.1091,20,20,20,6
2.7802,20,20,20,1.9373,3.2934,20,0.4147,2.8881,20,20,20,1.0634,20,20,20,7.5
2.7504,20,20,20,1.9106,3.269,20,0.3969,2.8709,20,20,20,1.0412,20,20,20,8
2.7221,20,20,20,1.885,3.2455,20,20,0.381,20,20,20,1.0209,20,20,20,8.5
2.6651,20,20,20,1.8332,3.1978,20,20,2.8201,20,20,0.9821,20,20,20,20,-7.5
2.637,20,20,20,1.8075,3.174,20,20,2.8031,20,20,0.964,20,20,20,20,-8.5
2.5794,20,20,20,1.7596,3.1312,20,20,20,20,20,0.9221,20,20,20,20,-8
2.5506,20,20,20,1.7363,3.1104,20,20,20,20,20,0.9013,20,20,20,20,-8
2.4948,20,20,20,20,1.6919,3.0709,20,20,20,0.8619,20,20,20,20,20,-8
2.4669,20,20,20,20,1.6702,3.0517,20,20,20,0.8425,20,20,20,20,20,-7.5
2.4106,20,20,20,20,1.6275,3.0137,20,20,20,0.8044,20,20,20,20,20,-7
20,2.382,20,20,20,1.6063,2.9949,20,20,20,0.7856,20,20,20,20,20,-7
20,2.3243,20,20,20,20,1.5645,20,20,20,0.7493,20,20,20,20,20,-7
20,2.2669,20,20,20,20,1.5247,2.922,20,0.715,20,20,20,20,20,20,-7
20,2.2381,20,20,20,20,1.5054,2.9047,20,0.6986,20,20,20,20,20,20,-7
20,2.2099,20,20,20,20,1.487,2.8881,20,20,20,20,20,20,20,20,27.5
20,2.1508,20,20,20,20,20,1.45,20,20,20,20,20,20,20,20,29.5
20,2.1233,20,20,20,20,1.4264,2.8317,20,20,20,20,20,20,20,20,27.5
2.0706,20,20,20,20,20,1.3774,20,20,20,20,20,20,20,20,20,23.5
2.046,20,20,20,20,20,1.3534,20,20,20,20,20,20,20,20,20,22
1.9993,20,20,20,20,20,1.3071,20,20,20,20,20,20,20,20,20,19.5
20,20,20,20,20,1.2828,2.6906,20,20,20,20,20,20,20,20,20,18
20,20,20,20,20,1.2323,20,20,20,20,20,20,20,20,20,20,15.5
20,20,20,20,20,1.2323,20,20,20,20,20,20,20,20,20,20,15.5
20,20,20,20,20,1.1559,20,20,4.2102,20,20,20,20,20,20,1.8515,13
20,20,20,20,20,1.1328,20,20,4.1928,20,20,20,20,20,20,1.827,11.5
20,20,20,20,20,1.0866,20,4.1582,20,20,20,20,20,20,20,1.7773,10.5
20,20,20,20,20,1.0634,20,4.1407,20,20,20,20,20,20,20,1.7524,10
20,20,20,20,20,1.0398,20,4.1228,20,20,20,20,20,20,20,1.7269,9.5
20,20,20,20,20,0.9929,20,4.0867,20,20,20,20,20,20,1.6768,20,8
20,20,20,20,20,0.9688,20,4.068,20,20,20,20,20,20,1.6511,20,7.5
20,20,20,20,20,0.9219,20,4.0311,20,20,20,20,20,20,1.6013,20,7
20,20,20,20,20,0.8986,20,4.0125,20,20,20,20,20,20,1.5764,20,6.5
20,20,20,20,2.2495,0.8511,20,3.9741,20,20,20,20,20,1.5255,20,20,6.5
20,20,20,20,2.2252,0.8288,20,3.9558,20,20,20,20,20,1.5015,20,20,6
20,20,20,20,2.1994,0.8055,20,3.9364,20,20,20,20,20,1.4764,20,20,6
20,20,20,20,2.1487,20,0.7605,3.8981,20,20,20,20,20,1.428,20,20,6
20,20,20,20,2.0992,20,0.718,3.8606,20,20,20,20,1.3818,20,20,20,5.5
20,20,20,20,2.0737,20,0.6967,3.8412,20,20,20,20,1.3586,20,20,20,5.5
20,20,20,20,2.0488,20,0.6764,3.8223,20,20,20,20,1.3361,20,20,20,5.5
20,20,20,20,1.998,20,20,0.6366,20,20,20,20,1.2915,20,20,20,5.5
20,20,20,20,1.9482,20,20,0.5999,20,20,20,20,1.2494,20,20,20,6.5
20,20,20,20,1.9229,20,20,0.5824,20,20,20,1.2287,20,20,20,20,7
20,20,20,20,1.873,20,20,3.6878,20,20,20,1.1901,20,20,20,20,-6
20,20,20,20,1.8475,20,20,3.668,20,20,20,1.1714,20,20,20,20,-7
20,20,20,20,20,1.8007,20,3.6344,20,20,20,1.1297,20,20,20,20,-6.5
20,20,20,20,20,1.7786,20,3.6188,20,20,1.1094,20,20,20,20,20,-6.5
20,20,20,20,20,1.756,20,3.6029,20,20,1.0889,20,20,20,20,20,-6
20,20,20,20,20,1.7122,20,3.5726,20,20,1.0488,20,20,20,20,20,-6
20,20,20,20,20,20,1.6705,20,3.544,20,1.0106,20,20,20,20,20,-5
20,20,20,20,20,20,1.65,20,20,20,0.9918,20,20,20,20,20,-5
20,20,20,20,20,20,1.6089,20,20,20,0.9548,20,20,20,20,20,-5
20,20,20,20,20,20,1.5896,20,20,20,0.9374,20,20,20,20,20,-5
20,20,20,20,20,20,20,1.5515,20,0.9034,20,20,20,20,20,20,-5
20,20,20,20,20,20,20,1.5322,20,0.8863,20,20,20,20,20,20,-5
20,20,20,20,20,20,20,1.4966,20,20,20,20,20,20,20,20,26.5
20,20,20,20,20,20,20,1.4801,20,20,20,20,20,20,20,20,27
20,20,20,20,20,20,20,1.4576,20,20,20,20,20,20,20,20,26.5
20,20,20,20,20,20,20,1.4105,20,20,20,20,20,20,20,20,25
20,20,20,20,20,20,20,1.4105,20,20,20,20,20,20,20,20,25
20,20,20,20,20,20,1.3373,20,3.2955,20,20,20,20,20,20,20,52.5
20,20,20,20,20,20,1.3145,3.2755,20,20,20,20,20,20,20,20,51
20,20,20,20,20,1.2626,20,3.2268,5.2089,20,20,20,20,20,20,20,45
20,20,20,20,20,1.2372,3.2029,5.1869,7.2145,20,20,20,20,20,20,20,42
20,20,20,20,1.1883,20,3.1574,5.1453,9.2968,20,20,20,20,20,20,20,37.5
20,20,20,20,1.1654,3.1361,5.1259,7.1564,12.42,20,20,20,20,20,20,20,35.5
20,20,20,20,1.1174,3.0916,5.0855,3.1697,20,20,20,20,20,20,20,20,32.5
20,20,20,20,1.1174,3.0916,5.0855,3.1697,20,20,20,20,20,20,20,20,32.5
20,20,20,1.0658,20,3.0435,7.0764,3.1338,12.3009,20,20,20,20,20,20,20,30
20,20,20,1.0148,2.9956,4.9981,9.1683,3.0983,20,20,20,20,20,20,20,20,27.5
20,20,20,0.9887,2.9711,4.9757,5.1399,3.0803,11.5247,20,20,20,20,20,20,20,26.5
20,20,20,0.9365,2.9216,4.9305,3.0442,11.4962,12.3919,20,20,20,20,20,20,20,24
20,20,20,0.8834,4.8839,6.9256,3.0074,11.4667,10.3823,20,20,20,20,20,20,20,22.5
20,20,20,0.856,4.8596,5.0454,2.9883,11.4512,10.3698,20,20,20,20,20,20,20,21.5
20,20,20,0.8038,4.8127,2.9521,11.4216,10.3462,20,20,20,20,20,20,20,20,20.5
20,20,20,0.7771,4.7882,2.9333,11.4059,10.3336,10.8966,20,20,20,20,20,20,20,20
20,20,20,0.7258,6.7878,2.8972,11.3755,10.3095,1.5855,20,20,20,20,20,20,20,39
20,20,20,0.7258,6.7878,2.8972,11.3755,10.3095,1.5855,20,20,20,20,20,20,20,39
20,20,2.6683,0.682,4.9155,2.8656,10.2879,8.671,1.5719,20,20,20,20,20,20,20,38
20,20,0.6502,6.7164,2.8428,11.3286,10.2725,1.5639,13.228,20,20,20,20,20,20,20,35.5
20,2.6059,0.626,4.8718,2.8262,10.2625,8.6556,1.5615,7.2472,20,20,20,20,20,20,20,33.5
20,2.5936,0.616,4.8642,2.8198,10.2593,8.6548,1.5623,20,20,20,20,20,20,20,20,32.5
20,2.5809,0.606,2.813,11.3036,10.2556,8.6535,1.5628,8.0524,20,20,20,20,20,20,20,32
2.5575,4.5975,0.5886,2.8008,10.249,8.6515,1.5648,7.2563,11.818,20,20,20,20,20,20,20,31
2.5357,4.5778,0.5738,2.7895,10.2429,8.6496,1.5672,8.0664,12.6974,20,20,20,20,20,20,20,29.5
2.5262,6.6239,0.5682,2.7853,10.2409,8.6497,1.5696,8.0706,20,20,20,20,20,20,20,20,29
4.5518,6.8611,0.5572,10.236,8.6488,1.5734,7.2682,11.8408,11.6162,20,20,20,20,20,20,20,27.5
4.5448,4.8061,0.5537,10.2348,8.6494,1.5764,8.0819,11.6229,8.28,20,20,20,20,20,20,20,27
4.5375,4.8015,0.5501,10.2332,8.6496,1.5789,8.0857,11.6292,7.1747,20,20,20,20,20,20,20,26.5
6.842,2.7636,0.5448,8.6506,9.3455,1.5847,11.8596,7.1881,14.3121,20,20,20,20,20,20,10.4868,25
6.8384,2.7615,0.5433,8.6514,9.3472,1.5876,11.8638,7.1941,9.582,20,20,20,20,20,20,10.4806,24.5
4.7882,2.7607,0.5432,8.6533,9.35,1.5916,12.7443,7.2009,20,20,20,20,20,20,20,2.4657,23.5
4.7845,2.7588,0.5428,8.656,1.598,8.1091,7.212,9.6019,12.0366,20,20,20,20,20,20,2.4572,22
4.7834,0.545,8.6605,9.3598,1.6056,11.8863,7.2233,8.9175,10.4007,20,20,20,20,20,10.4607,2.452,20
2.7593,0.5457,8.6621,9.3619,1.6086,11.8899,7.2279,8.923,20,20,20,20,20,20,2.4494,4.5009,19.5
2.7611,0.5492,8.667,7.3098,1.6161,8.3486,7.2381,8.9346,20,20,20,20,20,20,2.4463,4.4985,18
2.7616,0.5505,8.6687,1.6188,8.1314,7.2419,9.6342,8.939,20,20,20,20,20,20,2.445,6.5556,16.5
2.7648,0.5549,9.3757,1.6257,11.909,7.2503,9.643,8.9481,20,20,20,20,20,10.4515,2.4446,6.83,15
10.2436,0.5564,9.3777,1.6281,11.9117,7.2534,8.9516,10.4352,20,20,20,20,20,10.4508,2.4442,6.8303,14
10.1924,0.507,7.2706,1.5782,11.6572,7.2081,8.9113,13.8089,20,20,20,20,20,2.4018,4.4534,4.737,12.5
0.4813,8.5969,7.244,1.5519,11.6326,7.1841,8.89,13.7898,20,20,20,20,20,2.38,4.4307,4.7117,11
0.4565,8.5707,7.2181,1.5265,8.2704,7.1608,8.8693,13.7714,12.8199,20,20,20,20,2.3589,6.466,4.6872,10.5
0.405,8.5154,1.4728,7.9856,7.1115,9.5112,8.8253,13.732,6.7659,20,20,20,10.326,2.3154,6.6833,4.6359,8.5
8.46,9.1624,1.4188,11.7051,7.0618,9.4637,8.7809,6.7312,8.778,20,20,20,2.2728,4.3179,6.6333,2.558,6.5
8.4303,9.1327,1.39,11.6765,7.0352,8.7571,10.244,6.7127,8.7603,20,20,20,2.2502,4.2938,4.5577,2.5296,5.5
8.4006,9.103,1.3613,11.648,7.0088,8.7336,10.2209,6.6945,8.7428,20,20,20,2.2276,4.2697,4.5303,2.5012,5
8.3408,6.9906,1.3034,11.3981,6.9554,8.6859,13.6067,6.6578,8.7074,20,20,20,2.1829,6.2751,4.4755,2.4443,3
8.3101,6.9602,1.2738,11.3699,6.928,8.6615,13.5848,6.639,8.6893,20,20,20,2.1603,6.2498,4.4474,0.2301,1.5
8.2501,6.9008,1.216,11.315,6.8745,8.6139,13.542,6.6026,10.218,20,20,2.1166,4.149,6.2007,0.1909,2.3583,-3
8.2178,6.8689,1.1852,11.2856,6.8461,8.5887,13.5194,6.5835,10.2003,20,20,2.0931,4.123,0.1747,4.363,2.3275,-7
8.1579,6.8104,1.1291,11.2325,6.7948,8.5439,13.4797,6.5508,8.6044,20,20,2.0482,4.0736,6.1232,4.3072,2.2699,-12.5
8.1301,6.7834,7.6117,1.1036,6.7716,8.524,10.0146,6.5368,8.591,20,20,2.0267,4.0499,6.0989,4.2807,2.2428,-12
8.0752,8.7789,6.7312,1.055,6.7281,9.147,8.4875,13.4308,12.524,20,20,1.9821,4.0012,6.049,4.2272,2.1883,-9.5
8.0476,8.7518,6.705,1.031,6.7066,9.1269,8.4695,13.4154,12.5116,20,20,1.9595,3.9764,6.0236,4.2001,2.1607,-9
10.1621,7.9925,6.6526,7.485,0.9836,6.6635,8.4336,13.3847,20,20,20,1.915,9.9141,3.9272,4.1461,2.1057,-7.5
9.5368,7.964,6.6257,7.4589,0.9596,6.6415,8.4154,13.3691,20,20,20,1.8919,9.8893,3.9016,6.1726,2.0772,-6.5
9.5081,7.9357,6.5989,7.433,0.936,6.6197,8.3972,13.3536,20,20,20,1.8693,9.8648,3.8763,6.145,2.049,-6
9.4503,7.8786,6.5451,7.381,0.8895,6.5761,8.3612,9.8551,20,20,20,1.8237,9.8151,3.8251,6.0892,1.9918,-4.5
9.3924,7.8217,8.5298,6.4915,11.1142,0.8447,8.9654,8.3258,20,20,20,1.7787,20,3.7739,7.9649,3.9777,-2.5
9.3614,7.7911,8.4998,6.4627,11.0871,0.8213,8.9439,8.3068,20,20,20,1.7549,20,3.7466,7.9357,3.9475,-2
9.3299,7.7601,8.4693,6.4334,11.0595,0.7978,8.9218,8.2873,13.2597,20,20,1.7313,20,3.7192,7.9062,3.9171,-1.5
9.2679,7.6989,8.4093,6.3758,11.0051,6.4399,0.7533,8.2491,13.227,20,20,1.6854,20,3.6653,7.8481,3.8571,0
9.2051,7.6369,8.3485,6.3175,10.9501,6.3932,0.7108,8.2107,13.1939,20,20,1.6401,20,3.611,7.7894,3.7965,1
9.172,7.6042,8.3163,6.2866,10.9209,7.4645,6.3684,0.6894,13.1763,20,20,1.617,20,3.5827,7.7586,3.7647,2
9.1407,7.5732,8.2859,6.2574,10.8932,7.4403,6.3448,0.6697,13.1594,20,20,1.5957,20,3.5562,7.7297,3.7347,2.5
9.0779,7.511,8.2246,6.1985,10.8374,7.3916,6.2974,0.6328,13.1252,20,1.5544,20,9.5002,3.5035,7.6717,1.6265,3.5
9.0175,7.451,8.1656,6.1417,10.7834,7.3443,6.2515,8.0932,13.0917,20,1.5167,20,9.4509,3.4536,5.6756,1.5681,-32
8.9861,7.4198,8.1348,6.112,10.7552,7.3196,6.2274,8.073,13.074,20,1.498,20,3.4281,5.4552,5.6462,1.5379,-33
9.9683,8.9337,7.3715,6.0717,6.9257,10.6001,6.2042,8.6597,8.0594,20,20,1.4483,20,3.372,5.3984,3.5312,-28
9.9443,8.9113,7.3514,8.0708,6.0559,10.7066,7.2863,6.1969,13.6151,20,20,1.4241,20,3.3458,5.3722,7.505,-25.5
1.41,8.8686,9.4734,7.3136,6.027,6.8861,10.5733,6.1851,8.6453,20,20,1.3763,20,20,3.2946,5.3212,-22
1.3882,9.8773,8.8493,7.2968,8.0212,6.0147,11.5761,6.1812,10.2034,20,20,1.3531,20,20,3.2704,5.2972,-20.5
1.3675,9.8572,8.8308,7.2809,8.0069,6.0032,10.6637,7.2634,6.1778,20,20,20,1.3307,20,3.247,5.274,-19
3.3702,1.3281,8.7963,7.2516,7.9809,5.983,6.8488,10.552,7.2576,20,20,20,1.2862,20,20,3.2013,-15.5
3.3271,1.2883,9.78,8.7614,7.2225,7.9554,5.9637,11.5411,10.5445,20,20,20,1.2391,20,20,3.1536,-13
5.3582,3.3022,1.2645,8.7391,7.2024,7.9368,5.9479,10.6199,10.5342,20,20,20,1.2168,20,20,3.1283,-12
5.3323,3.2765,1.2399,8.7159,7.1816,7.9175,5.9315,6.804,13.8427,20,20,20,1.194,20,20,3.1022,-11.5
7.2133,3.2227,1.1888,8.6678,7.1385,7.8777,5.898,6.7739,20,20,20,20,1.1459,20,20,9.0445,-9.5
7.1574,3.1681,9.6286,1.1375,9.2404,7.0955,10.8481,5.865,11.4611,20,20,20,1.0971,20,20,20,-8
4.9901,3.1402,10.2871,1.1115,9.2171,7.0736,10.8302,5.8483,11.4476,20,20,20,1.0723,20,20,20,-7.5
4.9625,3.1135,10.2608,1.0865,8.571,7.0525,7.7986,5.8323,11.4346,20,20,20,1.0488,20,20,20,-7
4.9064,5.1132,3.0594,1.0368,8.5232,7.0105,7.7601,5.8007,6.6873,20,20,20,1.0015,20,20,20,-6.5
4.8487,5.0571,3.004,0.9866,8.4746,6.9678,7.721,5.769,6.6593,20,20,20,0.9534,20,20,20,-5.5
4.8194,5.0287,2.9759,9.4465,0.9615,6.9463,7.7015,5.7533,14.0204,20,20,20,0.9292,20,20,20,-5
4.7618,6.9029,2.9208,9.3944,0.913,6.9044,7.6632,5.7228,13.9918,20,20,20,0.8826,20,20,20,-4.5
4.7318,6.8732,2.8923,9.3673,0.8883,9.0124,6.8828,5.7072,13.9771,20,20,20,0.8587,20,20,20,-3.5
4.672,6.8143,2.8355,9.3136,8.3274,0.8402,6.84,10.642,5.6767,20,20,20,0.8122,20,20,20,-3
4.6415,6.7842,2.8065,9.2863,8.3023,0.8163,6.8183,10.6246,5.6613,20,20,0.7892,20,20,20,20,-3.5
4.6116,6.7548,2.7782,9.2595,8.2776,0.7933,6.7971,7.5658,11.4701,20,20,0.7672,20,20,20,20,-3
2.524,6.6955,2.7215,9.2058,10.1514,0.7488,6.7549,7.5276,11.4389,20,20,0.7243,20,20,20,20,-3
2.4934,6.6654,4.7406,2.6927,10.1252,8.2035,0.7271,7.5084,11.4232,20,20,0.7034,20,20,20,20,-2.5
2.4327,4.4604,4.6825,2.636,9.1249,8.1544,0.6864,7.4708,14.9865,20,0.6638,20,20,20,20,20,-2.5
2.3729,4.4008,4.6254,2.5804,9.0722,8.1064,6.6514,0.6496,10.4922,20,0.6281,20,20,20,20,20,-1.5
2.3429,4.3709,4.5968,2.5526,9.0458,8.0824,6.6312,0.6325,10.4763,0.6114,20,20,20,20,20,20,-2
2.3121,4.3402,4.5674,2.524,9.0186,8.0577,6.6104,7.3974,0.6159,0.5956,20,20,20,20,20,20,-1.5
2.249,4.2772,4.5073,2.4657,8.9632,8.0074,6.5683,7.3596,10.4267,20,20,20,20,20,20,20,10
2.249,4.2772,4.5073,2.4657,8.9632,8.0074,6.5683,7.3596,10.4267,20,20,20,20,20,20,20,10
2.249,4.2772,4.5073,2.4657,8.9632,8.0074,6.5683,7.3596,10.4267,20,20,20,20,20,20,20,10
2.249,4.2772,4.5073,2.4657,8.9632,8.0074,6.5683,7.3596,10.4267,20,20,20,20,20,20,20,10
4.1016,6.2511,4.3356,2.2981,9.7598,7.8573,6.4388,7.2411,11.2014,20,20,20,20,20,20,20,7
4.0737,6.2231,4.3079,2.271,7.8326,8.5037,6.4172,7.2211,11.1841,20,20,20,20,20,20,20,6
4.0454,6.1949,4.2801,2.2438,7.8079,8.4804,6.3958,7.2014,11.167,20,20,20,20,20,20,20,6
3.9869,6.1362,4.2222,2.1872,7.7565,8.4318,6.3511,7.1602,20,20,20,20,20,20,20,20,5
3.9297,6.0789,2.132,8.639,7.7061,8.3841,6.3074,10.2088,13.5758,20,20,20,20,20,20,20,4
